,sentiment_label,text
139,1,best batterypretty  deal luv   fast delivery deal  best price range best battery camera performance would pleased amoled display surely  ability imply amoled screen didnt could used snap dragon 600 series chipset instead exynos still best  budget better a21s  best 10k budget  dont get confused f12 m12
140,1,battery camera screen awesome budget  feature required daily use like 6000 mah battery last upto 1 day internet serving watching video listening music lot morescreen resolution screen size really well budget cant expect better within budgetprocessor also  normal average use made playing heavy graphic game like pubg cod asphalt etc go looking something decent spec long lasting qualityim  user using  since last 9 year claim  give best quality  amongst brand except applecamera perfomance really well per 48 mp thing bit unstable night time may require extra light taking picture night
142,1,review using month working per specification  getting strucked middle continuously application usage getting struck secondo close application open particular application drawback faced  apart sound quality picture quality video quality  per cost provided  purchased   great indian festival 7th october purchased  online using card offer applied purchased 8500 change affordable normal  price  brand u want use normal use   u want use high level game okey go  model per need
143,1,average   bought 10k black colour average performance overall get charger 15wcharging cablewhich shortjn length user manual boxno case provided box recommended buy one body made plastic low quality black one look decent compare colourspros1battery life awesome2 day backup moderate usage 2display quality great better viewing anglewith  audio support3 dedicated micro sd card slot available4 type c portcons1  heavy thick feel weight using get used hours2 camera average camera centric phone3 o laggy feel sometimes using  one ui great make laggy4 cant heavy gaming average game possible5 battery take time charge drain really slow lasted 2 day full recharge 2 hour charge fullyoverall   medium consumption
144,1,value money feature offered device price range fabulous lag usage display  watching youtube netflix etc camera decent wrt price get gaming optimized lagperfect optimized performance price range call quality speaker  enough
145,1,disappointed camera everything   camera okay daylight mean facing source light photo  night photo poor problem disappointed company say true 48mp camera quad camera setup photo mark photo redmi 9 prime 13mp quad camera setup excellent far better m12
146,1,better chinese smartphones excellent  ensure use nonchinese  sar valuesthe sar value mentioned chinese manufacturer fake far higher mentioned always better use reputed brand follow min ethicsif anyone facing sluggish ui thisenable developer option look animation disable animationsyour  work like superfast
147,1,price unwanted apps installed without permission got 8999 bank discount   price battery awesomeit last 9 hour continuous video play 15 day nirmal use15w charger charge fastfingerprint side fast easy unlock  table  fingerprint back side uselesscamera quality isnt  okayonly problem  installs unwanted apps without permission installed paisabazaar app without permission paisabazaar policybazaar biggest scammer india
148,1,writing post using  one week camera quality awesome compromise qualitybattery life excellent usage approx 20 no long call 5 20 min average corporate email usage battery lasting almost 3 full day battery seriously monsterfingerprint reader average one comment overall price 10k got 2k discount  1k using icici card excellent   also mention android v11 loaded compromise security related flaw excellent  go
149,1,quality budget  pro 1 big battery casual use give battery backup upto 2 half day 2 built qualiy awesome 3 attarctive price point 10k cons1 lcd display produce sharp vivid quality picture2very heavy  built muscle use 2 3 years3 slow  fueld 4gb 64gbmade india productno chinese brand plus point
150,1,budget     people generally use  social networking callingcamera great price 48 mp quad cam well donedual sim dedicated sim card slot greatoverall nice  parent
